net,initial,unsafe,oracle_states_exhausted,agrees
conservative_43,"[0, 1, 1]",True,2,True
conservative_43,"[0, 1, 2]",True,3,True
conservative_43,"[0, 1, 3]",True,4,True
conservative_43,"[0, 1, 4]",True,5,True
conservative_43,"[0, 1, 5]",True,6,True
conservative_43,"[0, 2, 0]",True,1,True
conservative_43,"[0, 2, 1]",True,2,True
conservative_43,"[0, 2, 2]",True,3,True
conservative_43,"[0, 2, 3]",True,4,True
conservative_43,"[0, 2, 4]",True,5,True
conservative_43,"[0, 3, 0]",True,2,True
conservative_43,"[0, 3, 1]",True,3,True
conservative_43,"[0, 3, 2]",True,4,True
conservative_43,"[0, 3, 3]",True,5,True
conservative_43,"[0, 4, 0]",True,3,True
conservative_43,"[0, 4, 1]",True,4,True
conservative_43,"[0, 4, 2]",True,5,True
conservative_43,"[0, 5, 0]",True,4,True
conservative_43,"[0, 5, 1]",True,5,True
conservative_43,"[0, 6, 0]",True,5,True
conservative_43,"[1, 0, 0]",False,1,True
conservative_43,"[1, 0, 1]",True,2,True
conservative_43,"[1, 0, 2]",True,3,True
conservative_43,"[1, 0, 3]",True,4,True
conservative_43,"[1, 0, 4]",True,5,True
conservative_43,"[1, 0, 5]",True,6,True
conservative_43,"[1, 1, 0]",True,1,True
conservative_43,"[1, 1, 1]",True,2,True
conservative_43,"[1, 1, 2]",True,3,True
conservative_43,"[1, 1, 3]",True,4,True
conservative_43,"[1, 1, 4]",True,5,True
conservative_43,"[1, 2, 0]",True,1,True
conservative_43,"[1, 2, 1]",True,2,True
conservative_43,"[1, 2, 2]",True,3,True
conservative_43,"[1, 2, 3]",True,4,True
conservative_43,"[1, 3, 0]",True,2,True
conservative_43,"[1, 3, 1]",True,3,True
conservative_43,"[1, 3, 2]",True,4,True
conservative_43,"[1, 4, 0]",True,3,True
conservative_43,"[1, 4, 1]",True,4,True
conservative_43,"[1, 5, 0]",True,4,True
conservative_43,"[2, 0, 0]",False,1,True
conservative_43,"[2, 0, 1]",True,2,True
conservative_43,"[2, 0, 2]",True,3,True
conservative_43,"[2, 0, 3]",True,4,True
conservative_43,"[2, 0, 4]",True,5,True
conservative_43,"[2, 1, 0]",True,1,True
conservative_43,"[2, 1, 1]",True,2,True
conservative_43,"[2, 1, 2]",True,3,True
conservative_43,"[2, 1, 3]",True,4,True
conservative_43,"[2, 2, 0]",True,1,True
conservative_43,"[2, 2, 1]",True,2,True
conservative_43,"[2, 2, 2]",True,3,True
conservative_43,"[2, 3, 0]",True,2,True
conservative_43,"[2, 3, 1]",True,3,True
conservative_43,"[2, 4, 0]",True,3,True
conservative_43,"[3, 0, 0]",False,1,True
conservative_43,"[3, 0, 1]",True,2,True
conservative_43,"[3, 0, 2]",True,3,True
conservative_43,"[3, 0, 3]",True,4,True
conservative_43,"[3, 1, 0]",True,1,True
conservative_43,"[3, 1, 1]",True,2,True
conservative_43,"[3, 1, 2]",True,3,True
conservative_43,"[3, 2, 0]",True,1,True
conservative_43,"[3, 2, 1]",True,2,True
conservative_43,"[3, 3, 0]",True,2,True
conservative_43,"[4, 0, 0]",False,1,True
conservative_43,"[4, 0, 1]",True,2,True
conservative_43,"[4, 0, 2]",True,3,True
conservative_43,"[4, 1, 0]",True,1,True
conservative_43,"[4, 1, 1]",True,2,True
conservative_43,"[4, 2, 0]",True,1,True
conservative_43,"[5, 0, 0]",False,1,True
conservative_43,"[5, 0, 1]",True,2,True
conservative_43,"[5, 1, 0]",True,1,True
conservative_43,"[6, 0, 0]",False,1,True
conservative_44,"[0, 0, 0]",False,1,True
conservative_44,"[0, 0, 1]",False,1,True
conservative_44,"[0, 0, 2]",False,1,True
conservative_44,"[0, 0, 3]",False,1,True
conservative_44,"[0, 0, 4]",False,1,True
conservative_44,"[0, 0, 5]",False,1,True
conservative_44,"[0, 0, 6]",False,1,True
conservative_44,"[0, 1, 0]",False,2,True
conservative_44,"[0, 1, 1]",True,2,True
conservative_44,"[0, 1, 2]",True,2,True
conservative_44,"[0, 1, 3]",True,2,True
conservative_44,"[0, 1, 4]",True,2,True
conservative_44,"[0, 1, 5]",True,2,True
conservative_44,"[0, 2, 0]",True,3,True
conservative_44,"[0, 2, 1]",True,3,True
conservative_44,"[0, 2, 2]",True,3,True
conservative_44,"[0, 2, 3]",True,3,True
conservative_44,"[0, 2, 4]",True,3,True
conservative_44,"[0, 3, 0]",True,4,True
conservative_44,"[0, 3, 1]",True,4,True
conservative_44,"[0, 3, 2]",True,4,True
conservative_44,"[0, 3, 3]",True,4,True
conservative_44,"[0, 4, 0]",True,5,True
conservative_44,"[0, 4, 1]",True,5,True
conservative_44,"[0, 4, 2]",True,5,True
conservative_44,"[0, 5, 0]",True,6,True
conservative_44,"[0, 5, 1]",True,6,True
conservative_44,"[0, 6, 0]",True,7,True
conservative_44,"[1, 0, 0]",False,1,True
conservative_44,"[1, 0, 1]",False,1,True
conservative_44,"[1, 0, 2]",False,1,True
conservative_44,"[1, 0, 3]",False,1,True
conservative_44,"[1, 0, 4]",False,1,True
conservative_44,"[1, 0, 5]",False,1,True
conservative_44,"[1, 1, 0]",False,2,True
conservative_44,"[1, 1, 1]",True,2,True
conservative_44,"[1, 1, 2]",True,2,True
conservative_44,"[1, 1, 3]",True,2,True
conservative_44,"[1, 1, 4]",True,2,True
conservative_44,"[1, 2, 0]",True,3,True
conservative_44,"[1, 2, 1]",True,3,True
conservative_44,"[1, 2, 2]",True,3,True
conservative_44,"[1, 2, 3]",True,3,True
conservative_44,"[1, 3, 0]",True,4,True
conservative_44,"[1, 3, 1]",True,4,True
conservative_44,"[1, 3, 2]",True,4,True
conservative_44,"[1, 4, 0]",True,5,True
conservative_44,"[1, 4, 1]",True,5,True
conservative_44,"[1, 5, 0]",True,6,True
conservative_44,"[2, 0, 0]",False,1,True
conservative_44,"[2, 0, 1]",False,1,True
conservative_44,"[2, 0, 2]",False,1,True
conservative_44,"[2, 0, 3]",False,1,True
conservative_44,"[2, 0, 4]",False,1,True
conservative_44,"[2, 1, 0]",False,2,True
conservative_44,"[2, 1, 1]",True,2,True
conservative_44,"[2, 1, 2]",True,2,True
conservative_44,"[2, 1, 3]",True,2,True
conservative_44,"[2, 2, 0]",True,3,True
conservative_44,"[2, 2, 1]",True,3,True
conservative_44,"[2, 2, 2]",True,3,True
conservative_44,"[2, 3, 0]",True,4,True
conservative_44,"[2, 3, 1]",True,4,True
conservative_44,"[2, 4, 0]",True,5,True
conservative_44,"[3, 0, 0]",False,1,True
conservative_44,"[3, 0, 1]",False,1,True
conservative_44,"[3, 0, 2]",False,1,True
conservative_44,"[3, 0, 3]",False,1,True
conservative_44,"[3, 1, 0]",False,2,True
conservative_44,"[3, 1, 1]",True,2,True
conservative_44,"[3, 1, 2]",True,2,True
conservative_44,"[3, 2, 0]",True,3,True
conservative_44,"[3, 2, 1]",True,3,True
conservative_44,"[3, 3, 0]",True,4,True
conservative_44,"[4, 0, 0]",False,1,True
conservative_44,"[4, 0, 1]",False,1,True
conservative_44,"[4, 0, 2]",False,1,True
conservative_44,"[4, 1, 0]",False,2,True
conservative_44,"[4, 1, 1]",True,2,True
conservative_44,"[4, 2, 0]",True,3,True
conservative_44,"[5, 0, 0]",False,1,True
conservative_44,"[5, 0, 1]",False,1,True
conservative_44,"[5, 1, 0]",False,2,True
conservative_44,"[6, 0, 0]",False,1,True
conservative_45,"[0, 0, 0]",False,1,True
conservative_45,"[0, 0, 1]",False,2,True
conservative_45,"[0, 0, 2]",False,4,True
conservative_45,"[0, 0, 3]",False,7,True
conservative_45,"[0, 0, 4]",False,11,True
conservative_45,"[0, 0, 5]",True,16,True
conservative_45,"[0, 0, 6]",True,22,True
conservative_45,"[0, 1, 0]",False,1,True
conservative_45,"[0, 1, 1]",False,2,True
conservative_45,"[0, 1, 2]",False,4,True
conservative_45,"[0, 1, 3]",True,7,True
conservative_45,"[0, 1, 4]",True,11,True
conservative_45,"[0, 1, 5]",True,16,True
conservative_45,"[0, 2, 0]",False,1,True
conservative_45,"[0, 2, 1]",False,2,True
conservative_45,"[0, 2, 2]",False,4,True
conservative_45,"[0, 2, 3]",True,7,True
conservative_45,"[0, 2, 4]",True,11,True
conservative_45,"[0, 3, 0]",False,1,True
conservative_45,"[0, 3, 1]",False,2,True
conservative_45,"[0, 3, 2]",False,4,True
conservative_45,"[0, 3, 3]",True,7,True
conservative_45,"[0, 4, 0]",False,1,True
conservative_45,"[0, 4, 1]",False,2,True
conservative_45,"[0, 4, 2]",False,4,True
conservative_45,"[0, 5, 0]",False,1,True
conservative_45,"[0, 5, 1]",False,2,True
conservative_45,"[0, 6, 0]",False,1,True
conservative_45,"[1, 0, 0]",False,1,True
conservative_45,"[1, 0, 1]",False,3,True
conservative_45,"[1, 0, 2]",False,6,True
conservative_45,"[1, 0, 3]",False,10,True
conservative_45,"[1, 0, 4]",True,15,True
conservative_45,"[1, 0, 5]",True,21,True
conservative_45,"[1, 1, 0]",False,1,True
conservative_45,"[1, 1, 1]",False,3,True
conservative_45,"[1, 1, 2]",False,6,True
conservative_45,"[1, 1, 3]",True,10,True
conservative_45,"[1, 1, 4]",True,15,True
conservative_45,"[1, 2, 0]",False,1,True
conservative_45,"[1, 2, 1]",False,3,True
conservative_45,"[1, 2, 2]",False,6,True
conservative_45,"[1, 2, 3]",True,10,True
conservative_45,"[1, 3, 0]",False,1,True
conservative_45,"[1, 3, 1]",False,3,True
conservative_45,"[1, 3, 2]",False,6,True
conservative_45,"[1, 4, 0]",False,1,True
conservative_45,"[1, 4, 1]",False,3,True
conservative_45,"[1, 5, 0]",False,1,True
conservative_45,"[2, 0, 0]",False,1,True
conservative_45,"[2, 0, 1]",False,4,True
conservative_45,"[2, 0, 2]",False,8,True
conservative_45,"[2, 0, 3]",False,13,True
conservative_45,"[2, 0, 4]",True,19,True
conservative_45,"[2, 1, 0]",False,2,True
conservative_45,"[2, 1, 1]",False,5,True
conservative_45,"[2, 1, 2]",False,9,True
conservative_45,"[2, 1, 3]",True,14,True
conservative_45,"[2, 2, 0]",False,2,True
conservative_45,"[2, 2, 1]",False,5,True
conservative_45,"[2, 2, 2]",False,9,True
conservative_45,"[2, 3, 0]",False,2,True
conservative_45,"[2, 3, 1]",False,5,True
conservative_45,"[2, 4, 0]",False,2,True
conservative_45,"[3, 0, 0]",False,1,True
conservative_45,"[3, 0, 1]",False,5,True
conservative_45,"[3, 0, 2]",False,10,True
conservative_45,"[3, 0, 3]",True,16,True
conservative_45,"[3, 1, 0]",False,3,True
conservative_45,"[3, 1, 1]",False,7,True
conservative_45,"[3, 1, 2]",True,12,True
conservative_45,"[3, 2, 0]",False,3,True
conservative_45,"[3, 2, 1]",False,7,True
conservative_45,"[3, 3, 0]",False,3,True
conservative_45,"[4, 0, 0]",False,1,True
conservative_45,"[4, 0, 1]",False,6,True
conservative_45,"[4, 0, 2]",False,12,True
conservative_45,"[4, 1, 0]",False,4,True
conservative_45,"[4, 1, 1]",False,9,True
conservative_45,"[4, 2, 0]",False,4,True
conservative_45,"[5, 0, 0]",False,1,True
conservative_45,"[5, 0, 1]",False,7,True
conservative_45,"[5, 1, 0]",False,5,True
conservative_45,"[6, 0, 0]",False,1,True
conservative_46,"[0, 0, 0]",False,1,True
conservative_46,"[0, 0, 1]",False,1,True
conservative_46,"[0, 0, 2]",False,1,True
conservative_46,"[0, 0, 3]",False,1,True
conservative_46,"[0, 0, 4]",False,1,True
conservative_46,"[0, 0, 5]",False,1,True
conservative_46,"[0, 0, 6]",False,1,True
conservative_46,"[0, 1, 0]",False,1,True
conservative_46,"[0, 1, 1]",False,1,True
conservative_46,"[0, 1, 2]",False,1,True
conservative_46,"[0, 1, 3]",False,1,True
conservative_46,"[0, 1, 4]",False,1,True
conservative_46,"[0, 1, 5]",False,1,True
conservative_46,"[0, 2, 0]",False,1,True
conservative_46,"[0, 2, 1]",False,1,True
conservative_46,"[0, 2, 2]",False,1,True
conservative_46,"[0, 2, 3]",False,1,True
conservative_46,"[0, 2, 4]",False,1,True
conservative_46,"[0, 3, 0]",False,1,True
conservative_46,"[0, 3, 1]",False,1,True
conservative_46,"[0, 3, 2]",False,1,True
conservative_46,"[0, 3, 3]",False,1,True
conservative_46,"[0, 4, 0]",False,1,True
conservative_46,"[0, 4, 1]",False,1,True
conservative_46,"[0, 4, 2]",False,1,True
conservative_46,"[0, 5, 0]",False,1,True
conservative_46,"[0, 5, 1]",False,1,True
conservative_46,"[0, 6, 0]",False,1,True
conservative_46,"[1, 0, 0]",False,1,True
conservative_46,"[1, 0, 1]",False,2,True
conservative_46,"[1, 0, 2]",False,3,True
conservative_46,"[1, 0, 3]",False,4,True
conservative_46,"[1, 0, 4]",False,5,True
conservative_46,"[1, 0, 5]",False,6,True
conservative_46,"[1, 1, 0]",False,1,True
conservative_46,"[1, 1, 1]",False,2,True
conservative_46,"[1, 1, 2]",False,3,True
conservative_46,"[1, 1, 3]",False,4,True
conservative_46,"[1, 1, 4]",False,5,True
conservative_46,"[1, 2, 0]",False,1,True
conservative_46,"[1, 2, 1]",False,2,True
conservative_46,"[1, 2, 2]",True,3,True
conservative_46,"[1, 2, 3]",True,4,True
conservative_46,"[1, 3, 0]",False,1,True
conservative_46,"[1, 3, 1]",False,2,True
conservative_46,"[1, 3, 2]",True,3,True
conservative_46,"[1, 4, 0]",False,1,True
conservative_46,"[1, 4, 1]",False,2,True
conservative_46,"[1, 5, 0]",False,1,True
conservative_46,"[2, 0, 0]",False,1,True
conservative_46,"[2, 0, 1]",False,3,True
conservative_46,"[2, 0, 2]",False,4,True
conservative_46,"[2, 0, 3]",False,5,True
conservative_46,"[2, 0, 4]",False,6,True
conservative_46,"[2, 1, 0]",False,1,True
conservative_46,"[2, 1, 1]",False,3,True
conservative_46,"[2, 1, 2]",False,4,True
conservative_46,"[2, 1, 3]",False,5,True
conservative_46,"[2, 2, 0]",False,1,True
conservative_46,"[2, 2, 1]",True,3,True
conservative_46,"[2, 2, 2]",True,4,True
conservative_46,"[2, 3, 0]",False,1,True
conservative_46,"[2, 3, 1]",True,3,True
conservative_46,"[2, 4, 0]",False,1,True
conservative_46,"[3, 0, 0]",False,1,True
conservative_46,"[3, 0, 1]",False,4,True
conservative_46,"[3, 0, 2]",False,5,True
conservative_46,"[3, 0, 3]",False,6,True
conservative_46,"[3, 1, 0]",False,1,True
conservative_46,"[3, 1, 1]",False,4,True
conservative_46,"[3, 1, 2]",False,5,True
conservative_46,"[3, 2, 0]",False,1,True
conservative_46,"[3, 2, 1]",True,4,True
conservative_46,"[3, 3, 0]",False,1,True
conservative_46,"[4, 0, 0]",False,1,True
conservative_46,"[4, 0, 1]",False,5,True
conservative_46,"[4, 0, 2]",False,6,True
conservative_46,"[4, 1, 0]",False,1,True
conservative_46,"[4, 1, 1]",False,5,True
conservative_46,"[4, 2, 0]",False,1,True
conservative_46,"[5, 0, 0]",False,1,True
conservative_46,"[5, 0, 1]",False,6,True
conservative_46,"[5, 1, 0]",False,1,True
conservative_46,"[6, 0, 0]",False,1,True
conservative_47,"[0, 0, 0]",False,1,True
conservative_47,"[0, 0, 1]",False,1,True
conservative_47,"[0, 0, 2]",False,2,True
conservative_47,"[0, 0, 3]",False,4,True
conservative_47,"[0, 0, 4]",False,8,True
conservative_47,"[0, 0, 5]",True,15,True
conservative_47,"[0, 0, 6]",True,22,True
conservative_47,"[0, 1, 0]",False,1,True
conservative_47,"[0, 1, 1]",False,1,True
conservative_47,"[0, 1, 2]",False,2,True
conservative_47,"[0, 1, 3]",False,5,True
conservative_47,"[0, 1, 4]",False,8,True
conservative_47,"[0, 1, 5]",True,15,True
conservative_47,"[0, 2, 0]",False,1,True
conservative_47,"[0, 2, 1]",False,1,True
conservative_47,"[0, 2, 2]",False,2,True
conservative_47,"[0, 2, 3]",True,5,True
conservative_47,"[0, 2, 4]",True,8,True
conservative_47,"[0, 3, 0]",False,1,True
conservative_47,"[0, 3, 1]",False,1,True
conservative_47,"[0, 3, 2]",False,2,True
conservative_47,"[0, 3, 3]",True,5,True
conservative_47,"[0, 4, 0]",False,1,True
conservative_47,"[0, 4, 1]",False,1,True
conservative_47,"[0, 4, 2]",False,2,True
conservative_47,"[0, 5, 0]",False,1,True
conservative_47,"[0, 5, 1]",False,1,True
conservative_47,"[0, 6, 0]",False,1,True
conservative_47,"[1, 0, 0]",False,1,True
conservative_47,"[1, 0, 1]",False,1,True
conservative_47,"[1, 0, 2]",False,3,True
conservative_47,"[1, 0, 3]",False,9,True
conservative_47,"[1, 0, 4]",True,14,True
conservative_47,"[1, 0, 5]",True,21,True
conservative_47,"[1, 1, 0]",False,1,True
conservative_47,"[1, 1, 1]",False,2,True
conservative_47,"[1, 1, 2]",False,3,True
conservative_47,"[1, 1, 3]",True,9,True
conservative_47,"[1, 1, 4]",True,14,True
conservative_47,"[1, 2, 0]",False,1,True
conservative_47,"[1, 2, 1]",False,2,True
conservative_47,"[1, 2, 2]",False,3,True
conservative_47,"[1, 2, 3]",True,9,True
conservative_47,"[1, 3, 0]",False,1,True
conservative_47,"[1, 3, 1]",False,2,True
conservative_47,"[1, 3, 2]",False,3,True
conservative_47,"[1, 4, 0]",False,1,True
conservative_47,"[1, 4, 1]",False,2,True
conservative_47,"[1, 5, 0]",False,1,True
conservative_47,"[2, 0, 0]",False,1,True
conservative_47,"[2, 0, 1]",False,3,True
conservative_47,"[2, 0, 2]",False,7,True
conservative_47,"[2, 0, 3]",True,14,True
conservative_47,"[2, 0, 4]",True,21,True
conservative_47,"[2, 1, 0]",False,2,True
conservative_47,"[2, 1, 1]",False,5,True
conservative_47,"[2, 1, 2]",False,8,True
conservative_47,"[2, 1, 3]",True,15,True
conservative_47,"[2, 2, 0]",False,2,True
conservative_47,"[2, 2, 1]",True,5,True
conservative_47,"[2, 2, 2]",True,8,True
conservative_47,"[2, 3, 0]",False,2,True
conservative_47,"[2, 3, 1]",True,5,True
conservative_47,"[2, 4, 0]",False,2,True
conservative_47,"[3, 0, 0]",False,1,True
conservative_47,"[3, 0, 1]",False,6,True
conservative_47,"[3, 0, 2]",True,13,True
conservative_47,"[3, 0, 3]",True,20,True
conservative_47,"[3, 1, 0]",False,3,True
conservative_47,"[3, 1, 1]",True,9,True
conservative_47,"[3, 1, 2]",True,14,True
conservative_47,"[3, 2, 0]",False,3,True
conservative_47,"[3, 2, 1]",True,9,True
conservative_47,"[3, 3, 0]",False,3,True
conservative_47,"[4, 0, 0]",False,1,True
conservative_47,"[4, 0, 1]",True,10,True
conservative_47,"[4, 0, 2]",True,20,True
conservative_47,"[4, 1, 0]",False,8,True
conservative_47,"[4, 1, 1]",True,15,True
conservative_47,"[4, 2, 0]",True,8,True
conservative_47,"[5, 0, 0]",False,1,True
conservative_47,"[5, 0, 1]",True,16,True
conservative_47,"[5, 1, 0]",True,14,True
conservative_47,"[6, 0, 0]",False,1,True
conservative_48,"[0, 0, 0]",False,1,True
conservative_48,"[0, 0, 1]",False,3,True
conservative_48,"[0, 0, 2]",False,6,True
conservative_48,"[0, 0, 3]",False,10,True
conservative_48,"[0, 0, 4]",False,15,True
conservative_48,"[0, 0, 5]",False,21,True
conservative_48,"[0, 0, 6]",False,28,True
conservative_48,"[0, 1, 0]",False,3,True
conservative_48,"[0, 1, 1]",False,6,True
conservative_48,"[0, 1, 2]",False,10,True
conservative_48,"[0, 1, 3]",False,15,True
conservative_48,"[0, 1, 4]",False,21,True
conservative_48,"[0, 1, 5]",False,28,True
conservative_48,"[0, 2, 0]",False,6,True
conservative_48,"[0, 2, 1]",False,10,True
conservative_48,"[0, 2, 2]",False,15,True
conservative_48,"[0, 2, 3]",False,21,True
conservative_48,"[0, 2, 4]",False,28,True
conservative_48,"[0, 3, 0]",False,10,True
conservative_48,"[0, 3, 1]",False,15,True
conservative_48,"[0, 3, 2]",False,21,True
conservative_48,"[0, 3, 3]",False,28,True
conservative_48,"[0, 4, 0]",False,15,True
conservative_48,"[0, 4, 1]",False,21,True
conservative_48,"[0, 4, 2]",False,28,True
conservative_48,"[0, 5, 0]",False,21,True
conservative_48,"[0, 5, 1]",False,28,True
conservative_48,"[0, 6, 0]",False,28,True
conservative_48,"[1, 0, 0]",False,1,True
conservative_48,"[1, 0, 1]",False,3,True
conservative_48,"[1, 0, 2]",False,6,True
conservative_48,"[1, 0, 3]",False,10,True
conservative_48,"[1, 0, 4]",False,15,True
conservative_48,"[1, 0, 5]",False,21,True
conservative_48,"[1, 1, 0]",False,3,True
conservative_48,"[1, 1, 1]",False,6,True
conservative_48,"[1, 1, 2]",False,10,True
conservative_48,"[1, 1, 3]",False,15,True
conservative_48,"[1, 1, 4]",False,21,True
conservative_48,"[1, 2, 0]",False,6,True
conservative_48,"[1, 2, 1]",False,10,True
conservative_48,"[1, 2, 2]",False,15,True
conservative_48,"[1, 2, 3]",False,21,True
conservative_48,"[1, 3, 0]",False,10,True
conservative_48,"[1, 3, 1]",False,15,True
conservative_48,"[1, 3, 2]",False,21,True
conservative_48,"[1, 4, 0]",False,15,True
conservative_48,"[1, 4, 1]",False,21,True
conservative_48,"[1, 5, 0]",False,21,True
conservative_48,"[2, 0, 0]",False,1,True
conservative_48,"[2, 0, 1]",False,6,True
conservative_48,"[2, 0, 2]",False,10,True
conservative_48,"[2, 0, 3]",False,15,True
conservative_48,"[2, 0, 4]",False,21,True
conservative_48,"[2, 1, 0]",False,6,True
conservative_48,"[2, 1, 1]",False,10,True
conservative_48,"[2, 1, 2]",False,15,True
conservative_48,"[2, 1, 3]",False,21,True
conservative_48,"[2, 2, 0]",False,10,True
conservative_48,"[2, 2, 1]",False,15,True
conservative_48,"[2, 2, 2]",False,21,True
conservative_48,"[2, 3, 0]",False,15,True
conservative_48,"[2, 3, 1]",False,21,True
conservative_48,"[2, 4, 0]",False,21,True
conservative_48,"[3, 0, 0]",False,6,True
conservative_48,"[3, 0, 1]",False,10,True
conservative_48,"[3, 0, 2]",False,15,True
conservative_48,"[3, 0, 3]",False,21,True
conservative_48,"[3, 1, 0]",False,10,True
conservative_48,"[3, 1, 1]",False,15,True
conservative_48,"[3, 1, 2]",False,21,True
conservative_48,"[3, 2, 0]",False,15,True
conservative_48,"[3, 2, 1]",False,21,True
conservative_48,"[3, 3, 0]",False,21,True
conservative_48,"[4, 0, 0]",False,10,True
conservative_48,"[4, 0, 1]",False,15,True
conservative_48,"[4, 0, 2]",False,21,True
conservative_48,"[4, 1, 0]",False,15,True
conservative_48,"[4, 1, 1]",False,21,True
conservative_48,"[4, 2, 0]",False,21,True
conservative_48,"[5, 0, 0]",False,15,True
conservative_48,"[5, 0, 1]",False,21,True
conservative_48,"[5, 1, 0]",False,21,True
conservative_48,"[6, 0, 0]",False,21,True
conservative_49,"[0, 0, 0]",False,1,True
conservative_49,"[0, 0, 1]",False,1,True
conservative_49,"[0, 0, 2]",False,1,True
conservative_49,"[0, 0, 3]",True,1,True
conservative_49,"[0, 0, 4]",True,1,True
conservative_49,"[0, 0, 5]",True,1,True
conservative_49,"[0, 0, 6]",True,1,True
conservative_49,"[0, 1, 0]",False,1,True
conservative_49,"[0, 1, 1]",False,1,True
conservative_49,"[0, 1, 2]",False,1,True
conservative_49,"[0, 1, 3]",True,1,True
conservative_49,"[0, 1, 4]",True,1,True
conservative_49,"[0, 1, 5]",True,1,True
conservative_49,"[0, 2, 0]",False,1,True
conservative_49,"[0, 2, 1]",False,1,True
conservative_49,"[0, 2, 2]",False,1,True
conservative_49,"[0, 2, 3]",True,1,True
conservative_49,"[0, 2, 4]",True,1,True
conservative_49,"[0, 3, 0]",False,1,True
conservative_49,"[0, 3, 1]",False,1,True
conservative_49,"[0, 3, 2]",False,1,True
conservative_49,"[0, 3, 3]",True,1,True
conservative_49,"[0, 4, 0]",False,1,True
conservative_49,"[0, 4, 1]",False,1,True
conservative_49,"[0, 4, 2]",False,1,True
conservative_49,"[0, 5, 0]",False,1,True
conservative_49,"[0, 5, 1]",False,1,True
conservative_49,"[0, 6, 0]",False,1,True
conservative_49,"[1, 0, 0]",False,1,True
conservative_49,"[1, 0, 1]",False,1,True
conservative_49,"[1, 0, 2]",True,1,True
conservative_49,"[1, 0, 3]",True,1,True
conservative_49,"[1, 0, 4]",True,1,True
conservative_49,"[1, 0, 5]",True,1,True
conservative_49,"[1, 1, 0]",False,3,True
conservative_49,"[1, 1, 1]",True,3,True
conservative_49,"[1, 1, 2]",True,3,True
conservative_49,"[1, 1, 3]",True,3,True
conservative_49,"[1, 1, 4]",True,3,True
conservative_49,"[1, 2, 0]",True,6,True
conservative_49,"[1, 2, 1]",True,6,True
conservative_49,"[1, 2, 2]",True,6,True
conservative_49,"[1, 2, 3]",True,6,True
conservative_49,"[1, 3, 0]",True,10,True
conservative_49,"[1, 3, 1]",True,10,True
conservative_49,"[1, 3, 2]",True,10,True
conservative_49,"[1, 4, 0]",True,15,True
conservative_49,"[1, 4, 1]",True,15,True
conservative_49,"[1, 5, 0]",True,21,True
conservative_49,"[2, 0, 0]",False,2,True
conservative_49,"[2, 0, 1]",True,2,True
conservative_49,"[2, 0, 2]",True,2,True
conservative_49,"[2, 0, 3]",True,2,True
conservative_49,"[2, 0, 4]",True,2,True
conservative_49,"[2, 1, 0]",True,5,True
conservative_49,"[2, 1, 1]",True,5,True
conservative_49,"[2, 1, 2]",True,5,True
conservative_49,"[2, 1, 3]",True,5,True
conservative_49,"[2, 2, 0]",True,9,True
conservative_49,"[2, 2, 1]",True,9,True
conservative_49,"[2, 2, 2]",True,9,True
conservative_49,"[2, 3, 0]",True,14,True
conservative_49,"[2, 3, 1]",True,14,True
conservative_49,"[2, 4, 0]",True,20,True
conservative_49,"[3, 0, 0]",True,3,True
conservative_49,"[3, 0, 1]",True,3,True
conservative_49,"[3, 0, 2]",True,3,True
conservative_49,"[3, 0, 3]",True,3,True
conservative_49,"[3, 1, 0]",True,7,True
conservative_49,"[3, 1, 1]",True,7,True
conservative_49,"[3, 1, 2]",True,7,True
conservative_49,"[3, 2, 0]",True,12,True
conservative_49,"[3, 2, 1]",True,12,True
conservative_49,"[3, 3, 0]",True,18,True
conservative_49,"[4, 0, 0]",True,4,True
conservative_49,"[4, 0, 1]",True,4,True
conservative_49,"[4, 0, 2]",True,4,True
conservative_49,"[4, 1, 0]",True,9,True
conservative_49,"[4, 1, 1]",True,9,True
conservative_49,"[4, 2, 0]",True,15,True
conservative_49,"[5, 0, 0]",True,5,True
conservative_49,"[5, 0, 1]",True,5,True
conservative_49,"[5, 1, 0]",True,11,True
conservative_49,"[6, 0, 0]",True,6,True
conservative_50,"[0, 0, 0]",False,1,True
conservative_50,"[0, 0, 1]",False,1,True
conservative_50,"[0, 0, 2]",False,1,True
conservative_50,"[0, 0, 3]",False,1,True
conservative_50,"[0, 0, 4]",False,1,True
conservative_50,"[0, 0, 5]",False,1,True
conservative_50,"[0, 0, 6]",False,1,True
conservative_50,"[0, 1, 0]",False,2,True
conservative_50,"[0, 1, 1]",False,2,True
conservative_50,"[0, 1, 2]",False,2,True
conservative_50,"[0, 1, 3]",False,2,True
conservative_50,"[0, 1, 4]",False,2,True
conservative_50,"[0, 1, 5]",False,2,True
conservative_50,"[0, 2, 0]",False,3,True
conservative_50,"[0, 2, 1]",False,3,True
conservative_50,"[0, 2, 2]",False,3,True
conservative_50,"[0, 2, 3]",False,3,True
conservative_50,"[0, 2, 4]",False,3,True
conservative_50,"[0, 3, 0]",False,4,True
conservative_50,"[0, 3, 1]",False,4,True
conservative_50,"[0, 3, 2]",True,4,True
conservative_50,"[0, 3, 3]",True,4,True
conservative_50,"[0, 4, 0]",False,5,True
conservative_50,"[0, 4, 1]",True,5,True
conservative_50,"[0, 4, 2]",True,5,True
conservative_50,"[0, 5, 0]",True,6,True
conservative_50,"[0, 5, 1]",True,6,True
